step,total_loss,actor_loss,q1_loss,q2_loss,alpha,cost_q1_loss,cost_q2_loss,lambda,cost_estimate,cost_gap
4132,-1.0910645723342896,-1.094290852546692,0.001536515075713396,0.0016811647219583392,0.052786000072956085,4.335796347731957e-06,4.305857146391645e-06,0.0019135141046717763,0.015844998881220818,-0.03498125695397081
4133,-1.147373080253601,-1.1507292985916138,0.0016282687429338694,0.001713346573524177,0.05277012288570404,7.54629536459106e-06,7.025536888249917e-06,0.0019117657793685794,0.01453712210059166,-0.03500533800124268
4134,-1.167284607887268,-1.1704988479614258,0.0016221407568082213,0.001587529550306499,0.0527542345225811,2.2919848561286926e-06,2.312682227056939e-06,0.0019100200152024627,0.01295174565166235,-0.035107483818597435
4135,-0.9931471347808838,-1.0001434087753296,0.0035094735212624073,0.0034621967934072018,0.05273836478590965,1.221292586706113e-05,1.2424156011547893e-05,0.001908274833112955,0.011794877238571644,-0.035262365765738976
4136,-1.1451209783554077,-1.1501330137252808,0.0025486096274107695,0.0024527942296117544,0.052722521126270294,5.218856131250504e-06,5.327856797521235e-06,0.0019065322121605277,0.017090216279029846,-0.03514473666350054
4137,-1.0385868549346924,-1.0403966903686523,0.0008877532090991735,0.0009150090045295656,0.052706748247146606,3.5716627735382644e-06,3.4954514376295265e-06,0.0019047902897000313,0.010783343575894833,-0.03534833265153077
4138,-1.0620907545089722,-1.0680047273635864,0.0028960779309272766,0.0030147507786750793,0.052691005170345306,1.5712403182988055e-06,1.6028245681809494e-06,0.001903048949316144,0.01581980660557747,-0.03528992568867536
4139,-1.0125447511672974,-1.0166906118392944,0.002080185804516077,0.0020574326626956463,0.05267530679702759,4.218862159177661e-06,4.101324520888738e-06,0.0019013092387467623,0.01345488429069519,-0.03535268518970683
4140,-1.0794211626052856,-1.0813862085342407,0.0009674003231339157,0.000991641078144312,0.052659545093774796,3.0030967081984272e-06,3.129640390397981e-06,0.0018995702266693115,0.016819128766655922,-0.03524409449188869
4141,-1.0495420694351196,-1.053154706954956,0.0018153432756662369,0.0017886447021737695,0.052643753588199615,4.3114105210406706e-06,4.38385450252099e-06,0.001897833775728941,0.01625816710293293,-0.03516898141214761
4142,-1.1191163063049316,-1.1273047924041748,0.004124727100133896,0.004057394806295633,0.052627965807914734,3.2467421533510787e-06,3.0411472380365012e-06,0.0018960988381877542,0.016098158434033394,-0.03510562441983856
4143,-0.9804890751838684,-0.9825643301010132,0.0010547400452196598,0.0010143101681023836,0.05261213332414627,3.094184648944065e-06,3.122926045762142e-06,0.0018943664617836475,0.014007553458213806,-0.03514996552593594
4144,-1.0597761869430542,-1.0635511875152588,0.0018510976806282997,0.0019197531510144472,0.05259634554386139,2.0264835711714113e-06,2.20061474465183e-06,0.0018926355987787247,0.014646165072917938,-0.03516015899599325
4145,-1.11973237991333,-1.1232905387878418,0.001755176461301744,0.001795496209524572,0.05258059874176979,3.7599356801365502e-06,3.6722910863318248e-06,0.0018909063655883074,0.013711491599678993,-0.03521657646620964
4146,-1.0537052154541016,-1.0605623722076416,0.00344631215557456,0.003405558178201318,0.05256481468677521,2.7018165837944252e-06,2.5048541374417255e-06,0.0018891777144744992,0.01247205026447773,-0.035332145129675266
4147,-1.1181164979934692,-1.1220601797103882,0.002071984577924013,0.0018639671616256237,0.05254901573061943,3.883584668074036e-06,3.7648260331479833e-06,0.0018874498782679439,0.014785130508244038,-0.035326281347779306
4148,-1.1116080284118652,-1.1153364181518555,0.0019028406823053956,0.0018189073307439685,0.05253323167562485,3.3304963835689705e-06,3.372427954673185e-06,0.0018857226241379976,0.012312136590480804,-0.0354443604508663
4149,-1.0168142318725586,-1.0213414430618286,0.002302739303559065,0.00221802294254303,0.05251746624708176,3.1285428576666163e-06,3.281999170212657e-06,0.0018839951371774077,0.013082575984299183,-0.035518013629108024
4150,-1.069244623184204,-1.0728082656860352,0.0017710000975057483,0.0017859670333564281,0.052501704543828964,3.36894481733907e-06,3.324292492834502e-06,0.0018822684651240706,0.014936086721718311,-0.0354953086115667
4151,-1.1372307538986206,-1.142193078994751,0.0025503141805529594,0.0024078197311609983,0.052485983818769455,2.183290689572459e-06,2.057850679193507e-06,0.0018805433064699173,0.019129376858472824,-0.03526407433806473
4152,-1.1497894525527954,-1.1539057493209839,0.0019990813452750444,0.0020997850224375725,0.05247024446725845,8.759971933613997e-06,8.755646376812365e-06,0.001878818729892373,0.01173264067620039,-0.035414238587351474
4153,-1.2761332988739014,-1.2798206806182861,0.001865988364443183,0.0018110070377588272,0.052454497665166855,5.1314796110091265e-06,5.209295977692818e-06,0.0018770958995446563,0.015452573075890541,-0.03537089800418937
4154,-1.015539288520813,-1.029047966003418,0.006940382998436689,0.0065590571612119675,0.052438728511333466,4.560503384709591e-06,4.7682856347819325e-06,0.0018753736512735486,0.013751843944191933,-0.03541476090677031
4155,-1.0731914043426514,-1.081248164176941,0.004049911629408598,0.0040003336034715176,0.0524229034781456,3.1949819003784796e-06,3.2823049878061283e-06,0.0018736530328169465,0.01791355386376381,-0.0352483451682436
4156,-1.057346224784851,-1.062267780303955,0.0026761165354400873,0.002239017281681299,0.052407119423151016,3.1563522497890517e-06,3.3113233257608954e-06,0.0018719348590821028,0.01596173644065857,-0.035187841087798495
4157,-0.9893062114715576,-0.9942842721939087,0.002447498496621847,0.002517249435186386,0.05239134281873703,6.876467523397878e-06,6.503861186502036e-06,0.0018702191300690174,0.01600158028304577,-0.03512837001925628
4158,-1.1362031698226929,-1.1381133794784546,0.0009399482514709234,0.0009667990962043405,0.05237560346722603,1.7196687167597702e-06,1.7805746210797224e-06,0.0018685050308704376,0.014211894944310188,-0.035161356771077956
4159,-1.0123939514160156,-1.0150094032287598,0.0011879893718287349,0.0014189244247972965,0.05235986039042473,4.338388862379361e-06,4.124464794585947e-06,0.0018667933763936162,0.01688481494784355,-0.03505904818513188
4160,-1.0772193670272827,-1.0843249559402466,0.0036238208413124084,0.003473720047622919,0.05234416946768761,4.229088062857045e-06,3.7778145269840024e-06,0.0018650832353159785,0.01233043521642685,-0.035189574015053945
4161,-1.0901042222976685,-1.1093037128448486,0.009558490477502346,0.00963037833571434,0.05232851207256317,5.419322860689135e-06,5.395138487074291e-06,0.001863375655375421,0.014738744124770164,-0.03519315810806274
4162,-1.0571486949920654,-1.0633389949798584,0.003016240894794464,0.0031683798879384995,0.05231291800737381,2.853280420822557e-06,2.858194875443587e-06,0.0018616695888340473,0.015394597314298153,-0.03516377033694469
4163,-1.056394100189209,-1.0591349601745605,0.0013420067261904478,0.0013918885961174965,0.052297256886959076,3.562390702427365e-06,3.340315288369311e-06,0.0018599650356918573,0.012945234775543213,-0.0352583200813203
4164,-1.1958979368209839,-1.1978912353515625,0.0009744863491505384,0.0010072961449623108,0.05228151008486748,5.702559974452015e-06,5.701524969481397e-06,0.001858262112364173,0.015531154349446297,-0.035218846359781966
4165,-0.9982652068138123,-1.0037280321121216,0.002803470240905881,0.002651483053341508,0.05226578190922737,3.876887603837531e-06,4.012663794128457e-06,0.0018565597711130977,0.012015404179692268,-0.03535713383280826
4166,-1.0470408201217651,-1.051360011100769,0.0021230578422546387,0.002187115605920553,0.05225004628300667,4.451291715668049e-06,4.6769159780524205e-06,0.0018548581283539534,0.015194115228950977,-0.035329571379720294
4167,-1.1131807565689087,-1.114607572555542,0.0007344018667936325,0.0006874748505651951,0.052234239876270294,2.466108753651497e-06,2.434326006550691e-06,0.0018531573005020618,0.0113090630620718,-0.03549763965763069
4168,-1.1215476989746094,-1.1250414848327637,0.0017356246244162321,0.0017494934145361185,0.052218399941921234,4.395147698232904e-06,4.2826327444345225e-06,0.0018514569383114576,0.016657045111060143,-0.03538990541919615
4169,-1.125300645828247,-1.1272269487380981,0.0009758323431015015,0.0009384900913573802,0.052202578634023666,6.006859166518552e-06,6.001132078381488e-06,0.0018497573910281062,0.013400595635175705,-0.03545038036647756
4170,-0.9865474700927734,-0.9903768301010132,0.0018998144660145044,0.001923642586916685,0.052186738699674606,2.9268774142110487e-06,2.979648343170993e-06,0.0018480585422366858,0.01494661346077919,-0.035430530675114716
4171,-1.0209360122680664,-1.0240955352783203,0.0015771910548210144,0.0015651622088626027,0.052170876413583755,8.60401905811159e-06,8.567492841393687e-06,0.001846361206844449,0.016458701342344284,-0.03533606907424177
4172,-1.0236952304840088,-1.02729070186615,0.0017475092317909002,0.0018401392735540867,0.0521550215780735,3.942557668779045e-06,3.903488504874986e-06,0.0018446645699441433,0.014267649501562119,-0.03535588314545157
4173,-1.1491397619247437,-1.1532278060913086,0.0020339610055088997,0.002050519222393632,0.05213916674256325,1.812278242141474e-06,1.8092254094881355e-06,0.0018429694464430213,0.01533969771116972,-0.03532110410262051
4174,-1.0097036361694336,-1.014400601387024,0.002325592562556267,0.0023651146329939365,0.052123334258794785,3.104326424363535e-06,3.229054300390999e-06,0.001841275836341083,0.014883775264024734,-0.03531086013428825
4175,-0.96331387758255,-0.9735939502716064,0.005223229061812162,0.005046278238296509,0.052107516676187515,5.20858884556219e-06,5.364133357943501e-06,0.0018395838560536504,0.014410845004022121,-0.035324774877372726
4176,-1.1134307384490967,-1.115538239479065,0.0010316799161955714,0.0010695387609302998,0.0520918145775795,3.173347295160056e-06,3.0580340535379946e-06,0.001837894320487976,0.0173109769821167,-0.03519298728439826
4177,-0.9653524160385132,-0.9682847261428833,0.001432238146662712,0.0014926722506061196,0.052076179534196854,3.7181953302933834e-06,3.670694241009187e-06,0.0018362062983214855,0.012761584483087063,-0.03529525869602399
4178,-1.021378755569458,-1.0272891521453857,0.0030344240367412567,0.0028628106229007244,0.052060578018426895,6.582656169484835e-06,6.502718861156609e-06,0.001834518974646926,0.014650337398052216,-0.03529797889132018
4179,-1.0561758279800415,-1.059910774230957,0.001972756115719676,0.0017548302421346307,0.052045002579689026,3.6108931453782134e-06,3.728174760908587e-06,0.001832833280786872,0.01452939584851265,-0.03530661015432854
4180,-1.057457447052002,-1.0622608661651611,0.0024277002085000277,0.0023650347720831633,0.052029356360435486,5.386140401242301e-06,5.359138413041364e-06,0.0018311489839106798,0.013204154558479786,-0.035381071918688126
4181,-0.9820160865783691,-0.9865466952323914,0.002249717013910413,0.0022719756234437227,0.052013739943504333,4.413076112541603e-06,4.5594283619720954e-06,0.0018294663168489933,0.017172645777463913,-0.03525338603388052
4182,-1.2036597728729248,-1.206304669380188,0.0013775583356618881,0.0012617009924724698,0.05199805647134781,2.7932053399126744e-06,2.822700025717495e-06,0.0018277851631864905,0.01366911455988884,-0.035307261004192056
4183,-1.074710726737976,-1.0827693939208984,0.003887760918587446,0.00415937090292573,0.0519823394715786,5.9109906942467205e-06,5.607406819763128e-06,0.0018261064542457461,0.017823759466409683,-0.03515070998066197
4184,-0.9993028044700623,-1.0026882886886597,0.0017676689894869924,0.0016104779206216335,0.051966626197099686,3.717622121257591e-06,3.713590558618307e-06,0.00182443019002676,0.018432937562465668,-0.03497152760350559
4185,-1.042608380317688,-1.0469224452972412,0.00221390463411808,0.0020889812149107456,0.05195099487900734,5.5674427130725235e-06,5.5170439736684784e-06,0.0018227562541142106,0.013948065228760242,-0.03502554796189229
4186,-1.0145152807235718,-1.020579218864441,0.002932413248345256,0.0031216349452733994,0.05193537846207619,4.955988515575882e-06,4.830546458833851e-06,0.001821085694245994,0.01640252396464348,-0.03495414436556551
4187,-1.0399410724639893,-1.0466864109039307,0.003471515839919448,0.0032693094108253717,0.05191967636346817,2.249351382488385e-06,2.284205493197078e-06,0.0018194174626842141,0.015369154512882233,-0.03493797942164312
4188,-1.1149595975875854,-1.1174287796020508,0.001313188229687512,0.0011379348579794168,0.05190400779247284,8.902506124286447e-06,9.062522622116376e-06,0.0018177516758441925,0.013673624023795128,-0.035007399249371206
4189,-1.161547303199768,-1.1627728939056396,0.0006169521948322654,0.0006049210205674171,0.051888357847929,1.8710811673372518e-06,1.923552417792962e-06,0.0018160890322178602,0.0197407566010952,-0.034769991456847886
4190,-1.1862040758132935,-1.1900111436843872,0.0019355514086782932,0.0018642436480149627,0.05187265947461128,3.6256226394471014e-06,3.7433694615174318e-06,0.0018144288333132863,0.014291965402662754,-0.03481689361387236
4191,-1.0947076082229614,-1.097839117050171,0.001549307955428958,0.001575862755998969,0.05185696855187416,3.1801373552298173e-06,3.1180670703179203e-06,0.0018127718940377235,0.016483765095472336,-0.03475186067840512
4192,-1.0895636081695557,-1.091292381286621,0.000872801523655653,0.0008516004309058189,0.05184125527739525,2.1827195268997457e-06,2.1261319034238113e-06,0.0018111173994839191,0.014787668362259865,-0.03477488422637187
4193,-1.1270283460617065,-1.1298267841339111,0.0014489671448245645,0.0013449231628328562,0.05182553827762604,2.2791953142586863e-06,2.2895264919498004e-06,0.001809466048143804,0.015731096267700195,-0.034749585201668265
4194,-1.1287895441055298,-1.1889852285385132,0.03015897423028946,0.030019041150808334,0.05180977284908295,8.765997336013243e-06,8.811173756839707e-06,0.0018078162102028728,0.013920264318585396,-0.034816092725655584
4195,-1.0307605266571045,-1.0338430404663086,0.0014932153280824423,0.001581754651851952,0.05179402604699135,3.747313940039021e-06,3.839331384369871e-06,0.001806168700568378,0.015450277365744114,-0.0348027742210856
4196,-1.1149847507476807,-1.1196987628936768,0.002341205719858408,0.0023669470101594925,0.051778245717287064,2.9585794436570723e-06,3.01595628116047e-06,0.0018045236356556416,0.013541892170906067,-0.03488554090148602
4197,-1.168521761894226,-1.1697001457214355,0.0005169580108486116,0.0006558993482030928,0.05176248401403427,2.745181063801283e-06,2.729542075030622e-06,0.0018028800841420889,0.01753051206469536,-0.03476473825317695
4198,-1.0598658323287964,-1.0638076066970825,0.001974692102521658,0.001961899222806096,0.05174678936600685,2.582510433057905e-06,2.547709073041915e-06,0.0018012396758422256,0.016828451305627823,-0.03468507877523671
4199,-1.167280673980713,-1.1711865663528442,0.0019521302310749888,0.0019452385604381561,0.051731087267398834,4.294518021197291e-06,4.1869698179652914e-06,0.001799600780941546,0.012966378591954708,-0.03480250590687714
4200,-1.0357564687728882,-1.0420386791229248,0.003192916512489319,0.003078737296164036,0.05171544849872589,5.201630756346276e-06,5.332536602509208e-06,0.001797964214347303,0.016767237335443497,-0.0347240187447611
4201,-1.0528188943862915,-1.0568279027938843,0.0020383663941174746,0.001963440328836441,0.051699843257665634,3.571946763258893e-06,3.5212024158681743e-06,0.0017963291611522436,0.01367226056754589,-0.03480420477914575
4202,-1.1037906408309937,-1.10602605342865,0.00110618828330189,0.0011232371907681227,0.05168422684073448,3.0609874102083268e-06,3.008631665579742e-06,0.0017946964362636209,0.016069166362285614,-0.03476053622207419
4203,-0.9831826090812683,-0.9886459112167358,0.0026154813822358847,0.0028388493228703737,0.05166855454444885,4.49252638645703e-06,4.520188667811453e-06,0.0017930652247741818,0.01324397511780262,-0.03486031065508035
4204,-1.0646367073059082,-1.069835901260376,0.0026489137671887875,0.0025437818840146065,0.051652900874614716,3.190055849700002e-06,3.200895889676758e-06,0.0017914363415911794,0.019948653876781464,-0.03461986242848726
4205,-1.004109501838684,-1.008225917816162,0.0019177821232005954,0.0021922453306615353,0.05163716524839401,3.1931372177496087e-06,3.1515428418060765e-06,0.0017898089718073606,0.014170937240123749,-0.034680322445056706
4206,-0.9936875700950623,-0.9962544441223145,0.0013471641577780247,0.0012092075776308775,0.05162151902914047,5.373628937377362e-06,5.10575000589597e-06,0.0017881838139146566,0.014455622062087059,-0.03472352521969952
4207,-1.0653040409088135,-1.0678791999816895,0.0013038567267358303,0.0012670026626437902,0.051605917513370514,2.247087195428321e-06,2.0462348402361386e-06,0.0017865602858364582,0.014254900626838207,-0.03477460392737264
4208,-1.1096020936965942,-1.1128349304199219,0.0015671689761802554,0.001659293775446713,0.05159035325050354,3.209263240933069e-06,3.2439206734125037e-06,0.0017849381547421217,0.016124263405799866,-0.03472966056071401
4209,-1.1267222166061401,-1.1287819147109985,0.0009853410301730037,0.0010602108668535948,0.05157480761408806,7.099137746990891e-06,6.964844487811206e-06,0.0017833166057243943,0.01228786539286375,-0.03487878426303512
4210,-1.0773985385894775,-1.0814223289489746,0.001999485306441784,0.002013696124777198,0.051559317857027054,5.581554887612583e-06,4.997991709387861e-06,0.0017816965701058507,0.015034700743854046,-0.03488311001269066
4211,-1.1145203113555908,-1.1192556619644165,0.0023661023005843163,0.0023562428541481495,0.05154378339648247,6.589743406948401e-06,6.39613563180319e-06,0.0017800780478864908,0.01646994799375534,-0.03481545711236836
4212,-1.0722970962524414,-1.0764901638031006,0.0020983994472771883,0.0020836233161389828,0.05152825266122818,5.5224309107870795e-06,5.4705978982383385e-06,0.0017784609226509929,0.01498106587678194,-0.034825630962910845
4213,-0.995408833026886,-0.9996153712272644,0.001999926520511508,0.0021996062714606524,0.0515126995742321,3.5388600281294202e-06,3.5031068819080247e-06,0.0017768444959074259,0.014972640201449394,-0.03483571740469284
4214,-1.1478333473205566,-1.1500072479248047,0.001179089187644422,0.0009879714343696833,0.05149713158607483,3.352667135914089e-06,3.4036672786896816e-06,0.0017752294661477208,0.015143700875341892,-0.0348367464906911
4215,-1.1106733083724976,-1.1157301664352417,0.002606802387163043,0.0024447734467685223,0.05148151516914368,2.63788501797535e-06,2.785473270705552e-06,0.0017736159497871995,0.016635505482554436,-0.03476313389202882
4216,-1.1319674253463745,-1.1335464715957642,0.0008206466445699334,0.0007495290483348072,0.05146592855453491,4.419985998538323e-06,4.401632395456545e-06,0.00177200383041054,0.01491937693208456,-0.03477900835082315
4217,-1.1544936895370483,-1.1567353010177612,0.0010919900378212333,0.00113368418533355,0.051450323313474655,7.872908099670894e-06,8.154844181262888e-06,0.0017703932244330645,0.013815948739647865,-0.0348492604962996
4218,-1.1245334148406982,-1.1278759241104126,0.0016248385654762387,0.0017111682100221515,0.05143477022647858,3.2763573472038843e-06,3.2798725442262366e-06,0.0017687841318547726,0.015870902687311172,-0.03481325233711906
4219,-1.0999969244003296,-1.10264253616333,0.0012952968245372176,0.0013445928925648332,0.05141918733716011,2.7640480766422115e-06,2.9599393656098982e-06,0.0017671764362603426,0.015513692051172256,-0.034796905117704495
4220,-1.140312671661377,-1.145110845565796,0.002332031726837158,0.0024565118364989758,0.05140358582139015,4.892621291219257e-06,4.724202426586999e-06,0.0017655702540650964,0.01865057460963726,-0.034624531131337406
4221,-1.0630006790161133,-1.0661098957061768,0.001589696854352951,0.0015132124535739422,0.05138804763555527,3.1598087844031397e-06,3.1368706459034e-06,0.0017639664001762867,0.015212382189929485,-0.034632685465274066
4222,-1.061988353729248,-1.068007230758667,0.003009822452440858,0.002994829323142767,0.05137251317501068,7.30964757167385e-06,7.087987341947155e-06,0.0017623647581785917,0.016620999202132225,-0.03457000123190375
4223,-1.0811551809310913,-1.0829823017120361,0.0009501163149252534,0.0008717458695173264,0.05135698616504669,2.5031531549757347e-06,2.724581008806126e-06,0.0017607654444873333,0.01445699017494917,-0.034618651661561105
4224,-1.0365718603134155,-1.0423312187194824,0.002920095343142748,0.0028317924588918686,0.05134151130914688,3.6562046261678915e-06,3.729275704245083e-06,0.0017591675277799368,0.014511547051370144,-0.034662141725914544
4225,-1.0558528900146484,-1.0626537799835205,0.003523027990013361,0.0032634749077260494,0.05132601410150528,7.147330506995786e-06,7.238632861117367e-06,0.0017575703095644712,0.009918582625687122,-0.034933105508334464
4226,-1.1457855701446533,-1.1491400003433228,0.001710911630652845,0.0016389343654736876,0.05131053924560547,2.4226378627645317e-06,2.2992337562754983e-06,0.001755972858518362,0.014093070290982723,-0.0349817967183686
4227,-1.1372170448303223,-1.1394965648651123,0.0011706691002473235,0.001100760418921709,0.05129504203796387,4.114218882023124e-06,3.966724761994556e-06,0.0017543768044561148,0.018305767327547073,-0.03481741851607282
4228,-0.9383586049079895,-0.9430827498435974,0.0023518679663538933,0.0023686166387051344,0.051279500126838684,1.7812994883570354e-06,1.8485975488147233e-06,0.0017527821473777294,0.015505371615290642,-0.034801279009504645
4229,-1.1491378545761108,-1.1540539264678955,0.002493804320693016,0.0024094106629490852,0.051263973116874695,6.416021733457455e-06,6.261350790737197e-06,0.0017511890036985278,0.017130130901932716,-0.03470470851393278
4230,-1.1205723285675049,-1.1282117366790771,0.003798512974753976,0.0038360492326319218,0.05124849081039429,2.5214940251316875e-06,2.401775645921589e-06,0.0017495981883257627,0.01889616809785366,-0.034524664683343455
4231,-1.1033552885055542,-1.105657935142517,0.001131775206886232,0.0011632253881543875,0.05123297497630119,3.7240597521304153e-06,3.99081181967631e-06,0.0017480095848441124,0.01620350405573845,-0.03448825624638936
4232,-1.131056308746338,-1.134109377861023,0.0015426510944962502,0.0015064817853271961,0.05121744051575661,1.8718085357249947e-06,1.9960170902777463e-06,0.0017464233096688986,0.01402705442160368,-0.03456249071298971
4233,-1.0407592058181763,-1.0471985340118408,0.003202191786840558,0.003231318201869726,0.05120190978050232,2.956079470095574e-06,2.8790177566406783e-06,0.0017448393628001213,0.01792433299124241,-0.0344381495277781
4234,-1.1571773290634155,-1.165553331375122,0.004258524626493454,0.0041097356006503105,0.05118638649582863,3.834936705970904e-06,3.930079856218072e-06,0.001743257511407137,0.014460376463830471,-0.03449322322819767
4235,-1.1459752321243286,-1.1536296606063843,0.003875771537423134,0.0037742997519671917,0.05117088928818703,2.0880429474345874e-06,2.20925107896619e-06,0.001741678104735911,0.015827516093850136,-0.03447718626209528
4236,-1.0867273807525635,-1.092190146446228,0.0026100408285856247,0.002842250280082226,0.05115533620119095,5.191913260205183e-06,5.125256848259596e-06,0.0017401007935404778,0.014619099907577038,-0.03452237195361167
4237,-1.0575840473175049,-1.0637426376342773,0.003096549306064844,0.0030563033651560545,0.05113975331187248,2.899980017900816e-06,2.8468853088270407e-06,0.0017385249957442284,0.013700168579816818,-0.034611244926940246
4238,-1.1236251592636108,-1.12787663936615,0.00210943934507668,0.0021378204692155123,0.051124244928359985,2.153296009055339e-06,2.1829107481607934e-06,0.00173694989643991,0.015510590746998787,-0.03460515314324329
4239,-1.0422600507736206,-1.0537335872650146,0.005801282357424498,0.005665459670126438,0.05110872909426689,3.4513143418735126e-06,3.3825531318143476e-06,0.0017353760777041316,0.014641820453107357,-0.03464280446342576
4240,-1.0090274810791016,-1.0135794878005981,0.0022155814804136753,0.002332431962713599,0.05109325796365738,1.9387509837542893e-06,2.0249174212949583e-06,0.001733803772367537,0.016436880454421043,-0.03458882021753342
4241,-1.1444172859191895,-1.151651382446289,0.0035705454647541046,0.0036566811613738537,0.051077742129564285,3.473269543974311e-06,3.399968818484922e-06,0.0017322327475994825,0.015724224969744682,-0.03457316795816952
4242,-1.2107216119766235,-1.2131961584091187,0.001223953440785408,0.0012399604311212897,0.051062241196632385,5.2366831368999556e-06,5.326720838638721e-06,0.0017306632362306118,0.01481461152434349,-0.03460377898404387
4243,-1.0567940473556519,-1.0614545345306396,0.0021736877970397472,0.0024778321385383606,0.05104668438434601,4.4425246414903086e-06,4.515090950008016e-06,0.0017290960531681776,0.01699605956673622,-0.034523787056504864
4244,-1.1236830949783325,-1.1273458003997803,0.0017639658180996776,0.0018915269756689668,0.051031097769737244,3.7479856018762803e-06,3.626650368460105e-06,0.0017275301506742835,0.01607700064778328,-0.03449374767129046
4245,-1.0423098802566528,-1.0466982126235962,0.002186270896345377,0.0021964553743600845,0.05101548880338669,2.84649763671041e-06,2.715683194765006e-06,0.0017259657615795732,0.013826074078679085,-0.03457775658379198
4246,-1.1250561475753784,-1.1273678541183472,0.0011208454379811883,0.0011845639673992991,0.05099983885884285,3.162595930916723e-06,3.089132178502041e-06,0.0017244027694687247,0.01563352532684803,-0.03456719248825998
4247,-1.0819367170333862,-1.0848407745361328,0.001490729278884828,0.0014024925185367465,0.05098418891429901,5.390874321165029e-06,5.441848770715296e-06,0.0017228411743417382,0.016991522163152695,-0.03448925675568935
4248,-1.1304905414581299,-1.1327711343765259,0.0011377752525731921,0.0011349243577569723,0.050968561321496964,3.983220267400611e-06,4.108150278625544e-06,0.0017212817911058664,0.017719507217407227,-0.03437881855703452
4249,-1.0394655466079712,-1.044759750366211,0.0027184579521417618,0.0025604143738746643,0.05095301941037178,7.844454557925928e-06,7.558954621345038e-06,0.0017197247361764312,0.014109889045357704,-0.034454383176914904
4250,-1.0862935781478882,-1.0915319919586182,0.0026262220926582813,0.0026020421646535397,0.050937533378601074,5.004976628697477e-06,5.0836297305068e-06,0.0017181697767227888,0.01725297048687935,-0.03436901549372519
4251,-1.1927716732025146,-1.196864128112793,0.0021263519302010536,0.0019596898928284645,0.050922051072120667,3.206141172995558e-06,3.1620631943951594e-06,0.001716617145575583,0.018252583220601082,-0.03423793555800888
4252,-1.0073676109313965,-1.0117642879486084,0.00226957886479795,0.0021198601461946964,0.05090661346912384,3.6153126075078035e-06,3.628091917562415e-06,0.0017150675412267447,0.01697678491473198,-0.03417719953437184
4253,-1.1492055654525757,-1.1547949314117432,0.002838220214471221,0.002740135882049799,0.05089113861322403,5.568534561462002e-06,5.408781817095587e-06,0.0017135193338617682,0.012336796149611473,-0.03435149975017267
4254,-1.0971426963806152,-1.1001635789871216,0.0015427570324391127,0.0014676530845463276,0.050875671207904816,5.262721515464364e-06,5.184387191548012e-06,0.0017119725234806538,0.013767100870609283,-0.034445569719133574
4255,-1.1660704612731934,-1.1733516454696655,0.0037715821526944637,0.003494924632832408,0.0508602075278759,7.299468052224256e-06,7.445701612596167e-06,0.0017104269936680794,0.015529057011008263,-0.03444683838262648
4256,-1.1838572025299072,-1.1868181228637695,0.0014204911421984434,0.001535837771371007,0.05084475129842758,2.2767678728996543e-06,2.294470050401287e-06,0.0017088829772546887,0.015185633674263954,-0.03446521477978196
4257,-0.9922476410865784,-0.994486391544342,0.0011385343968868256,0.0010897326283156872,0.05082932114601135,5.289869022817584e-06,5.166662958799861e-06,0.0017073395429179072,0.014189748093485832,-0.03453246663611857
4258,-1.1067547798156738,-1.1428637504577637,0.017627058550715446,0.01846431940793991,0.050813883543014526,8.83961001818534e-06,8.824180440569762e-06,0.0017057983204722404,0.019579479470849037,-0.034326869330770185
4259,-1.1081159114837646,-1.1113473176956177,0.0016295411624014378,0.0015964069170877337,0.05079840496182442,2.6859258923650486e-06,2.610245701362146e-06,0.0017042583785951138,0.01552298478782177,-0.03433437662484059
4260,-1.0033243894577026,-1.0058627128601074,0.0012299787485972047,0.0013015738222748041,0.05078301206231117,3.32999343299889e-06,3.4276849874004256e-06,0.0017027199501171708,0.01298555638641119,-0.034468379974278
4261,-1.0158265829086304,-1.0191290378570557,0.0016512207221239805,0.0016452133422717452,0.05076761543750763,2.983277681778418e-06,3.0693952339788666e-06,0.0017011829186230898,0.017774026840925217,-0.034356259633517836
4262,-1.1095114946365356,-1.1166160106658936,0.0034650929737836123,0.003633946878835559,0.050752218812704086,2.687892447283957e-06,2.7016119474865263e-06,0.0016996471676975489,0.013316046446561813,-0.03447264432951386
4263,-1.1655983924865723,-1.1723580360412598,0.00339897139929235,0.003354960586875677,0.050736818462610245,2.8828899303334765e-06,2.8886786367365858e-06,0.0016981136286631227,0.02097388170659542,-0.0342003180277084
4264,-1.1780205965042114,-1.1806178092956543,0.0013561953091993928,0.001234059571288526,0.05072144791483879,3.4654240153031424e-06,3.400667083042208e-06,0.0016965816030278802,0.014179369434714317,-0.03428133365458726
4265,-1.110519289970398,-1.1154851913452148,0.0025755977258086205,0.0023829618003219366,0.05070611461997032,3.5964555991085945e-06,3.6372643990034703e-06,0.0016950516728684306,0.01552569679915905,-0.03429098213189995
4266,-1.059399962425232,-1.0611627101898193,0.0008440863457508385,0.0009148325771093369,0.050690777599811554,1.8633252238942077e-06,1.8497953533369582e-06,0.001693523139692843,0.016350656747817993,-0.03425890018791405
4267,-0.83527010679245,-0.9133068919181824,0.03933587297797203,0.03868145868182182,0.050675466656684875,9.83807876764331e-06,9.685320947028231e-06,0.0016919958870857954,0.013611599802970886,-0.0343653751883698
